IDVENDEDOR;PCOD;QTDVENDA;MVALOR3;VLVENDA;TENDENCIA;QP_AMAIS;QP_AMENOS;VB1;VB2;V_AMAIS;V_AMENOS;V_META;V_PROJ;TENDENCIA;A1A2;Q1;Q2;Q3;Q4;Q1A;Q2A;Q3A;Q4A;V1;V2;V3;V4;V1A;V2A;V3A;V4A
2;859;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;861;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;862;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;928;0;0;0;"2";36;0;0;306.84;306.84;0;306.84;306.84;"2";"?";0;0;36;0;0;0;0;0;0;0;306.84;0;0;0;0;0
2;929;0;0;0;"2";36;0;0;306.84;306.84;0;306.84;306.84;"2";"?";0;0;36;0;0;0;0;0;0;0;306.84;0;0;0;0;0
2;933;0;0;0;"2";6;0;0;394.32;394.32;0;394.32;394.32;"2";"?";0;0;6;0;0;0;0;0;0;0;394.32;0;0;0;0;0
2;934;0;0;0;"2";6;0;0;394.38;394.38;0;394.38;394.38;"2";"?";0;0;6;0;0;0;0;0;0;0;394.38;0;0;0;0;0
2;935;0;0;0;"2";1;0;0;78.14;78.14;0;78.14;78.14;"2";"?";0;0;1;0;0;0;0;0;0;0;78.14;0;0;0;0;0
2;936;0;0;0;"2";1;0;0;78.14;78.14;0;78.14;78.14;"2";"?";0;0;1;0;0;0;0;0;0;0;78.14;0;0;0;0;0
2;937;0;0;0;"2";1;0;0;78.14;78.14;0;78.14;78.14;"2";"?";0;0;1;0;0;0;0;0;0;0;78.14;0;0;0;0;0
2;938;0;0;0;"2";1;0;0;78.15;78.15;0;78.15;78.15;"2";"?";0;0;1;0;0;0;0;0;0;0;78.15;0;0;0;0;0
2;944;0;0;0;"2";3;0;0;280.24;280.24;0;280.24;280.24;"2";"?";0;0;3;0;0;0;0;0;0;0;280.24;0;0;0;0;0
2;947;0;0;0;"2";6;0;0;438.74;438.74;0;438.74;438.74;"2";"?";0;0;6;0;0;0;0;0;0;0;438.74;0;0;0;0;0
2;948;0;0;0;"2";3;0;0;219.37;219.37;0;219.37;219.37;"2";"?";0;0;3;0;0;0;0;0;0;0;219.37;0;0;0;0;0
2;953;0;0;0;"2";3;0;0;168.28;168.28;0;168.28;168.28;"2";"?";0;0;3;0;0;0;0;0;0;0;168.28;0;0;0;0;0
2;954;0;0;0;"2";3;0;0;204.35;204.35;0;204.35;204.35;"2";"?";0;0;3;0;0;0;0;0;0;0;204.35;0;0;0;0;0
2;955;0;0;0;"2";5;0;0;310.52;310.52;0;310.52;310.52;"2";"?";0;0;5;0;0;0;0;0;0;0;310.52;0;0;0;0;0
2;962;0;0;0;"2";6;0;0;540.39;540.39;0;540.39;540.39;"2";"?";0;0;6;0;0;0;0;0;0;0;540.39;0;0;0;0;0
2;963;0;0;0;"2";8;0;0;444.74;444.74;0;444.74;444.74;"2";"?";0;0;8;0;0;0;0;0;0;0;444.74;0;0;0;0;0
2;967;0;0;0;"2";2;0;0;212.19;212.19;0;212.19;212.19;"2";"?";0;0;2;0;0;0;0;0;0;0;212.19;0;0;0;0;0
2;968;0;0;0;"2";4;0;0;224.37;224.37;0;224.37;224.37;"2";"?";0;0;4;0;0;0;0;0;0;0;224.37;0;0;0;0;0
2;970;0;0;0;"2";5;0;0;312.52;312.52;0;312.52;312.52;"2";"?";0;0;5;0;0;0;0;0;0;0;312.52;0;0;0;0;0
2;972;0;0;0;"2";5;0;0;407.10;407.10;0;407.10;407.10;"2";"?";0;0;5;0;0;0;0;0;0;0;407.10;0;0;0;0;0
2;973;0;0;0;"2";3;0;0;147.69;147.69;0;147.69;147.69;"2";"?";0;0;3;0;0;0;0;0;0;0;147.69;0;0;0;0;0
2;977;0;0;0;"2";4;0;0;325.80;325.80;0;325.80;325.80;"2";"?";0;0;4;0;0;0;0;0;0;0;325.80;0;0;0;0;0
2;1023;7;187.11;391.75;"2";14;0;0;783.50;783.50;0;391.75;391.75;"2";"-";0;0;0;7;0;0;0;0;0;0;0;391.75;0;0;0;0
2;1024;10;267.30;559.64;"2";20;0;0;1119.28;1119.28;0;559.64;559.64;"2";"-";0;0;0;10;0;0;0;0;0;0;0;559.64;0;0;0;0
2;1029;3;43.56;63.15;"2";6;0;0;126.30;126.30;0;63.15;63.15;"2";"-";0;0;0;3;0;0;0;0;0;0;0;63.15;0;0;0;0
2;1039;3;32.19;93.87;"2";6;0;0;187.74;187.74;0;93.87;93.87;"2";"-";0;0;0;3;0;0;0;0;0;0;0;93.87;0;0;0;0
2;1058;3;47.64;119.07;"2";6;0;0;238.14;238.14;0;119.07;119.07;"2";"-";0;0;0;3;0;0;0;0;0;0;0;119.07;0;0;0;0
2;1063;2;20.16;50.40;"2";4;0;0;100.80;100.80;0;50.40;50.40;"2";"-";0;0;0;2;0;0;0;0;0;0;0;50.40;0;0;0;0
2;1068;3;83.88;125.82;"2";6;0;0;251.64;251.64;0;125.82;125.82;"2";"-";0;0;0;3;0;0;0;0;0;0;0;125.82;0;0;0;0
2;1075;0;0;0;"2";1;0;0;41.90;41.90;0;41.90;41.90;"2";"?";0;0;1;0;0;0;0;0;0;0;41.90;0;0;0;0;0
2;1077;0;0;0;"2";3;0;0;80.73;80.73;0;80.73;80.73;"2";"?";0;0;3;0;0;0;0;0;0;0;80.73;0;0;0;0;0
2;1079;6;95.76;143.64;"2";12;0;0;287.28;287.28;0;143.64;143.64;"2";"-";0;0;0;6;0;0;0;0;0;0;0;143.64;0;0;0;0
2;1088;0;0;0;"2";1;0;0;35.01;35.01;0;35.01;35.01;"2";"?";0;0;1;0;0;0;0;0;0;0;35.01;0;0;0;0;0
2;1091;3;25.80;64.53;"2";6;0;0;129.06;129.06;0;64.53;64.53;"2";"-";0;0;0;3;0;0;0;0;0;0;0;64.53;0;0;0;0
2;1092;3;89.82;134.73;"2";6;0;0;269.46;269.46;0;134.73;134.73;"2";"-";0;0;0;3;0;0;0;0;0;0;0;134.73;0;0;0;0
2;1094;8;503.44;239.20;"3";0;8;2165.17;478.40;0;1686.77;2404.37;881.19;"3";"-";0;0;24;8;0;0;0;0;0;0;2165.17;239.20;0;0;0;0
2;1095;8;503.44;239.20;"3";4;0;1084.05;478.40;0;605.65;1323.25;520.82;"3";"-";0;0;12;8;0;0;0;0;0;0;1084.05;239.20;0;0;0;0
2;1109;0;0;0;"2";72;0;0;5044.30;5044.30;0;5044.30;5044.30;"2";"?";0;0;72;0;0;0;0;0;0;0;5044.30;0;0;0;0;0
2;1110;0;0;0;"2";24;0;0;959.81;959.81;0;959.81;959.81;"2";"?";0;0;24;0;0;0;0;0;0;0;959.81;0;0;0;0;0
2;1111;0;0;0;"2";12;0;0;479.90;479.90;0;479.90;479.90;"2";"?";0;0;12;0;0;0;0;0;0;0;479.90;0;0;0;0;0
2;1112;0;0;0;"2";12;0;0;479.88;479.88;0;479.88;479.88;"2";"?";0;0;12;0;0;0;0;0;0;0;479.88;0;0;0;0;0
2;1113;0;0;0;"2";24;0;0;959.78;959.78;0;959.78;959.78;"2";"?";0;0;24;0;0;0;0;0;0;0;959.78;0;0;0;0;0
2;1122;4;28.64;69.24;"2";8;0;0;138.48;138.48;0;69.24;69.24;"2";"-";0;0;0;4;0;0;0;0;0;0;0;69.24;0;0;0;0
2;1123;8;95.92;114.56;"2";16;0;0;229.12;229.12;0;114.56;114.56;"2";"-";0;0;0;8;0;0;0;0;0;0;0;114.56;0;0;0;0
2;1124;4;20.72;50.12;"2";8;0;0;100.24;100.24;0;50.12;50.12;"2";"-";0;0;0;4;0;0;0;0;0;0;0;50.12;0;0;0;0
2;1136;2;18.60;27.90;"2";4;0;0;55.80;55.80;0;27.90;27.90;"2";"-";0;0;0;2;0;0;0;0;0;0;0;27.90;0;0;0;0
2;1139;6;105.84;153.48;"2";12;0;0;306.96;306.96;0;153.48;153.48;"2";"-";0;0;0;6;0;0;0;0;0;0;0;153.48;0;0;0;0
2;1164;28;1512.28;2243.93;"2";56;0;0;4487.86;4487.86;0;2243.93;2243.93;"2";"-";0;0;0;28;0;0;0;0;0;0;0;2243.93;0;0;0;0
2;1165;0;0;0;"2";8;0;0;552.37;552.37;0;552.37;552.37;"2";"?";0;0;8;0;0;0;0;0;0;0;552.37;0;0;0;0;0
2;1166;0;0;0;"2";6;0;0;414.28;414.28;0;414.28;414.28;"2";"?";0;0;6;0;0;0;0;0;0;0;414.28;0;0;0;0;0
2;1167;0;0;0;"2";6;0;0;414.29;414.29;0;414.29;414.29;"2";"?";0;0;6;0;0;0;0;0;0;0;414.29;0;0;0;0;0
2;1168;0;0;0;"2";4;0;0;276.19;276.19;0;276.19;276.19;"2";"?";0;0;4;0;0;0;0;0;0;0;276.19;0;0;0;0;0
2;1193;4;60.48;90.72;"2";8;0;0;181.44;181.44;0;90.72;90.72;"2";"-";0;0;0;4;0;0;0;0;0;0;0;90.72;0;0;0;0
2;1199;2;38.88;56.38;"2";4;0;0;112.76;112.76;0;56.38;56.38;"2";"-";0;0;0;2;0;0;0;0;0;0;0;56.38;0;0;0;0
2;1200;2;31.08;45.06;"2";4;0;0;90.12;90.12;0;45.06;45.06;"2";"-";0;0;0;2;0;0;0;0;0;0;0;45.06;0;0;0;0
2;1201;2;25.56;43.68;"2";4;0;0;87.36;87.36;0;43.68;43.68;"2";"-";0;0;0;2;0;0;0;0;0;0;0;43.68;0;0;0;0
2;1227;2;38.50;63;"2";4;0;0;126;126;0;63;63;"2";"-";0;0;0;2;0;0;0;0;0;0;0;63;0;0;0;0
2;1228;2;38.50;57.78;"2";4;0;0;115.56;115.56;0;57.78;57.78;"2";"-";0;0;0;2;0;0;0;0;0;0;0;57.78;0;0;0;0
2;1229;2;38.50;57.78;"2";4;0;0;115.56;115.56;0;57.78;57.78;"2";"-";0;0;0;2;0;0;0;0;0;0;0;57.78;0;0;0;0
2;1230;2;35;52.52;"2";4;0;0;105.04;105.04;0;52.52;52.52;"2";"-";0;0;0;2;0;0;0;0;0;0;0;52.52;0;0;0;0
2;1231;2;38.50;57.78;"2";4;0;0;115.56;115.56;0;57.78;57.78;"2";"-";0;0;0;2;0;0;0;0;0;0;0;57.78;0;0;0;0
2;1892;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;1895;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;1897;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;3;0;0;0;0;0;0;0;98.70;0
2;1903;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;6;0;0;0;0;0;0;0;419.40;0
2;2951;0;0;0;"1";8;0;159.20;415.15;255.95;0;574.35;479.14;"1";"+";0;8;16;0;0;0;2;10;0;159.20;415.15;0;0;0;80.05;399
2;2959;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;2962;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;1;0;0;0;0;0;0;0;91.16;0;0
2;2963;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;519.60
2;2966;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;6;0;0;0;0;0;0;0;144.60;0
2;2967;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;3;5;0;0;0;0;0;0;62.70;104.77
2;2968;0;0;0;"3";0;1;128.63;87.73;0;40.90;108.18;108.18;"3";"-";5;0;4;0;0;0;3;4;128.63;0;87.73;0;0;0;62.70;83.82
2;2971;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;2;0;0;0;0;0;0;0;53.80;0;0
2;2974;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;3000;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;89.71
2;3011;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;3;0;0;0;0;0;0;0;206.70;0
2;3013;0;0;0;"3";0;1;128.63;87.73;0;40.90;108.18;108.18;"3";"-";5;0;4;0;0;0;3;5;128.63;0;87.73;0;0;0;62.70;104.77
2;3014;0;0;0;"1";1;0;128.63;131.60;2.97;0;132.34;132.34;"1";"+";5;0;6;0;0;0;3;5;128.63;0;131.60;0;0;0;62.70;104.77
2;3015;0;0;0;"1";1;0;128.63;131.60;2.97;0;132.34;132.34;"1";"+";5;0;6;0;0;0;3;3;128.63;0;131.60;0;0;0;62.70;62.86
2;3031;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;44.09
2;3034;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;6;0;3;0;0;0;0;0;252.54;0;138.28
2;3048;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;7;0;0;0;0;0;0;0;223.30;0
2;3052;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;6;0;3;0;0;0;0;0;192.27;0;105.13
2;3053;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;6;0;0;0;0;0;0;0;318.84;0;0
2;3054;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;6;0;0;0;0;0;0;0;379.14;0;0
2;3058;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;12;0;0;0;0;0;0;0;300.15;0;0
2;3060;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;58.12
2;3061;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;12;0;0;0;0;0;0;0;360.45;0;0
2;3065;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;6;0;0;0;0;0;0;0;433.41;0;0
2;3066;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;6;0;0;0;0;0;0;0;433.41;0;0
2;3078;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;3;0;0;0;0;0;0;0;110.70;0
2;3079;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;1;0;0;0;0;0;0;0;45.90;0;0
2;3085;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;2;0;0;0;0;0;0;0;71.80;0
2;3086;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;2;0;0;0;0;0;0;0;113.80;0
2;3089;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;29.10
2;3091;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;1;4;0;0;0;0;0;0;140;631.60;0
2;3092;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;1;4;0;0;0;0;0;0;140;631.60;0
2;3093;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;4;0;0;0;0;0;0;0;631.60;0
2;3105;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;4;0;0;0;0;0;0;0;49.80;0
2;3106;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;4;0;0;0;0;0;0;0;49.87;0
2;3108;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;4;0;0;0;0;0;0;0;49.87;0
2;3112;0;0;0;"4";0;40;943.60;0;0;943.60;943.60;943.60;"4";"?";0;40;0;0;0;0;106;0;0;943.60;0;0;0;0;4282.15;0
2;3116;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;198.25
2;3117;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;198.27
2;3118;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;296.88
2;3120;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;3;0;0;0;0;0;0;0;349.71;0
2;3121;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;3;0;0;0;0;0;0;0;349.70;0
2;3122;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;3;0;0;0;0;0;0;0;349.69;0
2;3134;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;48;22;0;0;0;0;0;0;3571.20;1683.80
2;3136;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;18;6;0;0;0;0;0;0;1336.80;461.40
2;3137;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;12;0;0;0;0;0;0;0;917.40;0
2;3138;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;12;0;0;0;0;0;0;0;917.40;0
2;3140;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;98.15
2;3141;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;461.40
2;3142;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;6;6;0;0;0;0;0;0;419.40;461.40
2;3154;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;71.90
2;3158;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;179.70
2;3159;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;179.70
2;3160;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;299.40
2;3161;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;91.90
2;3162;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;275.70
2;3163;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;183.80
2;3165;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;179
2;3166;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;58
2;3168;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;62
2;3173;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;69.36
2;3174;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;69.36
2;3180;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;334.59
2;3181;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;446.12
2;3182;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;446.12
2;3278;0;0;0;"2";48;0;0;409.12;409.12;0;409.12;409.12;"2";"?";0;0;48;0;0;0;0;0;0;0;409.12;0;0;0;0;0
2;3280;0;0;0;"2";24;0;0;204.56;204.56;0;204.56;204.56;"2";"?";0;0;24;0;0;0;0;0;0;0;204.56;0;0;0;0;0
2;3301;72;264.96;597.56;"2";144;0;0;1195.12;1195.12;0;597.56;597.56;"2";"-";0;0;0;72;0;0;0;0;0;0;0;597.56;0;0;0;0
2;3305;7;334.81;489.86;"2";14;0;0;979.72;979.72;0;489.86;489.86;"2";"-";0;0;0;7;0;0;0;0;0;0;0;489.86;0;0;0;0
2;3306;7;334.81;489.86;"2";14;0;0;979.72;979.72;0;489.86;489.86;"2";"-";0;0;0;7;0;0;0;0;0;0;0;489.86;0;0;0;0
2;3307;0;0;0;"2";36;0;0;1079.77;1079.77;0;1079.77;1079.77;"2";"?";0;0;36;0;0;0;0;0;0;0;1079.77;0;0;0;0;0
2;3346;0;0;0;"4";0;8;159.20;0;0;159.20;159.20;159.20;"4";"?";0;8;0;0;0;0;0;0;0;159.20;0;0;0;0;0;0
2;3347;0;0;0;"2";36;0;0;306.84;306.84;0;306.84;306.84;"2";"?";0;0;36;0;0;0;0;0;0;0;306.84;0;0;0;0;0
2;3357;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;12;3;239.28;289.21;"2";6;0;0;578.42;578.42;0;289.21;289.21;"2";"-";0;0;0;3;1;12;4;0;0;0;0;289.21;94.90;1087.66;380.48;0
3;13;2;159.52;189.31;"1";3;0;100.23;378.62;278.39;0;736.25;268.92;"1";"-";6;0;1;2;9;37;8;0;596.83;0;100.23;189.31;810.97;3340.40;769.54;0
3;14;2;159.52;199.80;"1";2;0;182.39;399.60;217.21;0;382.19;202.70;"1";"+";0;2;0;2;3;12;3;0;0;182.39;0;199.80;284.70;1107.77;285.60;0
3;15;2;159.52;189.32;"1";3;0;100.23;378.64;278.41;0;289.55;204.17;"1";"+";0;0;1;2;7;7;6;0;0;0;100.23;189.32;639.13;643.13;570.56;0
3;16;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;17;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;6;4;6;0;0;0;0;0;508.17;336.39;461.40;0
3;18;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;19;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;2;0;3;0;0;0;0;0;171.80;0;258.08;0
3;20;0;0;0;"4";0;11;751.97;0;0;751.97;751.97;751.97;"4";"?";0;11;0;0;0;15;9;2;0;751.97;0;0;0;1137.44;705.45;150.19
3;21;0;0;0;"4";0;16;1093.48;0;0;1093.48;1093.48;1093.48;"4";"?";0;16;0;0;0;13;33;5;0;1093.48;0;0;0;978.14;2500.34;371.21
3;22;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;12;12;8;0;0;0;0;0;903.12;936.15;608.37
3;23;17;965.57;1529.45;"3";0;45;6998.31;3058.90;0;3939.41;9879.16;2971.91;"3";"-";53;32;47;17;75;41;37;20;4802.35;2878.29;4120.02;1529.45;6206.69;3477.40;3061.82;1647.42
3;24;4;223.90;359.76;"3";0;46;4749.10;719.52;0;4029.58;6766.85;1684.77;"3";"-";33;26;28;4;36;21;13;19;2955.22;2315.31;2433.79;359.76;2930.75;1784.14;1076.47;1622.06
3;25;2;83.96;179.95;"3";0;42;4049.70;359.90;0;3689.80;4660.95;1336.45;"3";"-";25;20;26;2;40;18;18;14;2272.64;1788.69;2261.01;179.95;3276;1520.49;1467.99;1151.11
3;26;0;0;0;"3";0;20;4051.14;2174.80;0;1876.34;5454.77;2075.31;"3";"-";31;14;25;0;47;11;18;17;2789.42;1261.72;2174.80;0;3827.32;910.26;1484.56;1382.45
3;27;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;7;4;3;0;0;0;0;0;683.05;375.86;280
3;28;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;17;7;3;0;0;0;0;0;1655.09;669.19;269.70
3;29;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;14;11;6;0;0;0;0;0;1357.59;1045.04;559.60
3;30;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;7;9;9;9;0;0;0;0;739.85;886.42;846.79;840.17
3;32;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;8;6;8;6;0;0;0;0;206.01;159.12;215.32;169.68
3;34;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;24;0;0;0;0;0;0;0;358.36;0;0;0
3;36;22;380.16;596.52;"1";26;0;510.68;1193.04;682.36;0;1187.53;638.91;"1";"+";5;0;18;22;17;8;18;5;171.60;0;510.68;596.52;645.78;311.20;692.73;199.69
3;37;41;726.93;1126.86;"1";28;0;1602.57;2253.72;651.15;0;2638.98;1163.67;"1";"+";2;24;30;41;37;31;23;10;63.86;721.90;880.67;1126.86;1409.57;1186.57;866.46;400.83
3;38;0;0;0;"4";0;4;119.78;0;0;119.78;119.78;119.78;"4";"?";0;4;0;0;13;7;25;4;0;119.78;0;0;493.33;272.30;936.03;171.60
3;39;0;0;0;"1";14;0;171.60;537.44;365.84;0;617.77;628.90;"1";"+";5;0;19;0;32;15;21;3;171.60;0;537.44;0;1218.44;575.59;784.54;123.76
3;40;50;825.50;1397.23;"1";64;0;1046.38;2794.46;1748.08;0;2537.71;1315.59;"1";"+";3;16;20;50;44;21;8;9;94.10;479.48;566.90;1397.23;1669.15;798.97;303.69;348.06
3;41;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;3;0;0;0;0;0;0;0;24;0;0
3;42;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;10;0;0;6;0;0;0;0;145.44;0;0;83.58
3;43;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;14;0;3;0;0;0;0;0;279.74;0;74.81
3;44;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;1;1;5;0;0;0;0;0;38.06;34.90;183.78
3;45;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;46;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;1;0;0;0;0;0;0;0;32.98;0;0;0
3;47;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;58;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;7;0;0;0;0;0;0;0;200.51;0;0
3;59;11;300.63;491.16;"1";12;0;419.39;982.32;562.93;0;910.55;503.12;"1";"+";0;10;0;11;10;14;7;6;0;419.39;0;491.16;479.69;671.21;334.92;275.78
3;62;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;4;0;0;0;0;0;0;0;60;0;0
3;70;0;0;0;"4";0;41;312.29;0;0;312.29;312.29;342.99;"4";"+";5;36;0;0;54;3;22;1020;31.58;280.71;0;0;335.89;21.60;145.92;2034.72
