FLOJA;IDPEDIDO;SI_CAIXA;SI_NUMFECH;FVALDEV;FDESCONTO;FSUBSIDIO;FCOMISSAO;FVALLOCA;FGDEV;FCODOP;FG_FAT;FTV;FTIPOVEN;FTIPODIG;COD_MOD;FVALES;FVALCH;FVALCT;FVALCV;FVALCA;FCARTAO
1;"L1V20599";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;224.24;1
1;"L1V20600";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;365.52;1
1;"L1V20596";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;444.48;1
1;"L1P20601";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;609.30;1
1;"L1P20597";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;309.81;1
1;"L1P20574";1;1;0;0;0;0;0;"V";"5.102";"S";"";"5";"M";"55";0;0;158.93;0;0;1
1;"L1P20604";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;1158.20;1
1;"L1P20606";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;155.70;1
1;"L1V20610";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;318.20;1
1;"L1P20612";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;553.90;1
1;"L1P20609";1;1;0;112.62;0;0;0;"V";"6.102";"S";"";"5";"M";"55";0;0;0;0;1864.38;1
1;"L1P20615";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;935.60;1
1;"L1P20614";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;433.57;1
1;"L1V20617";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;326.31;1
1;"L1P20616";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;1052.20;1
1;"L1V20618";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;773.50;1
1;"L1P20620";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;1192.30;1
1;"L1P20622";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;790.82;1
1;"L1P20603";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;281;0;0;1
1;"L1P20621";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;898.90;1
1;"L1P20619";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;1832.84;1
1;"L1P20633";1;1;0;0;0;0;0;"V";"5.910";"S";"S";"1";"M";"55";39.90;0;0;0;0;0
1;"L1V20613";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;393;1
1;"L1P20624";1;1;0;47.31;0;2.72;0;"V";"6.102";"C";"S";"5";"V";"55";0;0;848.59;0;0;1
1;"L1P20624";1;1;0;44.31;0;0;0;"V";"6.102";"S";"S";"5";"M";"55";0;0;0;0;851.59;1
1;"L1V20627";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;2927.46;1
1;"L1V20640";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;453.37;1
1;"L1P20642";1;1;0;0;0;0;0;"V";"5.102";"S";"";"5";"M";"55";0;0;637.20;0;0;1
1;"L1V20638";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;201.30;1
1;"L1P20644";1;1;0;0;0;0;0;"V";"5.102";"C";"";"1";"M";"55";1744.10;0;0;0;0;1
1;"L1P20644";1;1;0;0;0;0;0;"V";"5.102";"S";"";"5";"M";"55";0;0;0;0;1751.60;1
1;"L1V20646";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;153.88;1
1;"L1P20647";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;1251.32;1
1;"L1V20648";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;691.80;1
1;"L1P20651";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;435.86;0;0;1
1;"L1P20566";1;1;0;94.91;0;0;0;"V";"6.102";"S";"S";"5";"V";"55";0;0;0;0;1561.91;1
1;"L1V20656";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;200.10;1
1;"L1P20654";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;563.11;1
1;"L1P20649";1;1;0;0.00;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;2225.66;1
1;"L1P20662";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;457.04;0;0;1
1;"L1P20655";1;1;0;26.45;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;855.21;0;0;1
1;"L1V20664";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;944.60;1
1;"L1V20666";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;383.12;1
1;"L1V20663";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;575.59;1
1;"L1V20671";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;989.81;1
1;"L1V20657";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;240.80;1
1;"L1P20659";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;1557.66;1
1;"L1P20670";1;1;0;0;0;0;0;"V";"5.102";"S";"";"5";"M";"55";0;0;0;0;354.28;1
1;"L1P20669";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;1843.70;1
1;"L1P20674";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;717.11;1
1;"L1V20679";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;467.20;1
1;"L1V20678";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;1285.50;1
1;"L1P20667";1;1;0;14.38;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;465.02;0;0;1
1;"L1P20557";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;967.20;0;0;1
1;"L1V20680";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;861.74;1
1;"L1P20687";1;1;0;0;0;0;0;"V";"5.102";"S";"";"5";"M";"55";0;0;0;0;492.10;1
1;"L1V20683";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;561.80;1
1;"L1P20681";1;1;0;0;0;0;0;"V";"5.102";"S";"";"5";"M";"55";0;0;0;0;507.30;1
1;"L1P20691";1;1;0;0;0;0;0;"E";"2.102";"S";"";"1";"M";"55";509.10;0;0;0;0;0
1;"L1P20693";1;1;0;0;0;0;0;"E";"2.102";"S";"";"1";"M";"55";379.60;0;0;0;0;0
1;"L1V20694";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;787.50;1
1;"L1V20692";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;312.60;1
1;"L1V20690";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;268.58;1
1;"L1V20697";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;113.72;0;0;1
1;"L1P20699";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;171.58;0;0;1
1;"L1V20702";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;141.30;1
1;"L1V20701";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;347.70;1
1;"L1V20700";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;196.20;1
1;"L1V20705";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;138.46;1
1;"L1V20709";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;420.90;1
1;"L1V20703";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;1074.19;0;0;1
1;"L1P20711";1;1;0;31.46;0;0;0;"V";"6.102";"S";"S";"5";"V";"55";0;0;0;0;567.94;1
1;"L1P20706";1;1;0;35.72;0;0;0;"V";"6.102";"S";"S";"5";"V";"55";0;0;0;0;634.62;1
1;"L1V20714";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;570.50;1
1;"L1V20716";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;570.50;1
1;"L1V20715";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;570.50;1
1;"L1V20723";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;326.75;1
1;"L1P20719";1;1;0;0;0;0;0;"V";"5.102";"S";"";"5";"M";"55";0;0;0;0;376.14;1
1;"L1V20720";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;157.10;1
1;"L1V20724";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;512.36;1
1;"L1P20707";1;1;0;0;0;7.91;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;659;0;0;1
1;"L1P20718";1;1;0;0.00;0;0;0;"V";"5.102";"S";"";"5";"M";"55";0;0;0;0;275.70;1
1;"L1V20631";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;863.74;1
1;"L1V20721";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;124.72;1
1;"L1V20725";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;250.74;1
1;"L1V20682";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;339.26;1
1;"L1P20685";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;407.85;1
1;"L1V20686";1;1;0;0.00;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;362.34;1
1;"L1P20684";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;492.54;1
1;"L1P20704";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;315;1
1;"L1P20730";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;434.70;1
1;"L1P20729";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;688.20;1
1;"L1P20734";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;886.94;1
1;"L1V20735";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;174.30;1
1;"L1V20728";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;441.51;1
1;"L1V20710";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;1987.96;0;0;1
1;"L1P20744";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;478.40;0;0;1
1;"L1P20739";1;1;0;0.00;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;219.40;0;0;1
1;"L1V20650";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;1057.94;1
1;"L1V20635";1;1;0;0.00;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;497.94;1
1;"L1V20634";1;1;0;0.00;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;497.94;1
1;"L1P20605";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;2020.20;1
1;"L1V20743";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;159;1
1;"L1P20722";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;589.08;1
1;"L1V20742";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;322.60;1
1;"L1P20733";1;1;0;58.36;0;0;0;"V";"6.102";"S";"";"5";"M";"55";0;0;0;0;1014.34;1
1;"L1V20745";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;350.70;1
1;"L1P20643";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;1000.38;1
1;"L1V20630";1;1;0;0.00;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;497.94;1
1;"L1V20637";1;1;0;0.00;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;497.94;1
1;"L1V20632";1;1;0;0.00;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;497.94;1
1;"L1V20746";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;158.69;1
1;"L1V20741";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;655.58;1
1;"L1P20611";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;1499.82;1
1;"L1V20629";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;592.83;1
1;"L1V20660";1;1;0;0.00;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;497.94;1
1;"L1P20626";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;502.44;1
1;"L1V20639";1;1;0;0.00;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;497.94;1
1;"L1V20641";1;1;0;0.00;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;497.94;0;1
1;"L1V20636";1;1;0;0.00;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;497.94;1
1;"L1P20641";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;502.44;1
1;"L1V20732";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;437.62;0;0;1
1;"L1P20757";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;1797;0;0;1
1;"L1V20747";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;336.78;1
1;"L1V20750";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;847.86;1
1;"L1P20753";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;1266.76;1
1;"L1P20759";1;1;0;0.00;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;697.14;0;0;1
1;"L1P20756";1;1;0;0.00;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;184.70;0;0;1
1;"L1V20760";1;1;0;0;0;0;0;"V";"5.102";"C";"S";"5";"V";"55";0;0;0;0;1169.74;1
1;"L1P20763";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"S";"NS";0;0;1224.26;0;0;0
1;"L1P20760";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;1169.74;1
1;"L1P20761";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;305.50;0;0;1
1;"L1P20762";1;1;0;0;0;0;0;"V";"5.102";"S";"";"5";"M";"55";0;0;383.60;0;0;1
1;"L1V20488";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;301.20;1
1;"L1V20765";1;1;0;0.00;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;497.94;1
1;"L1P20767";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;113.26;1
1;"L1V20766";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;69.40;1
1;"L1P20768";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;1506.12;1
1;"L1V20771";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;582.74;1
1;"L1P20773";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"1";"S";"NS";518;0;0;0;0;0
1;"L1V20777";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;578.10;1
1;"L1V20778";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;131.30;1
1;"L1P20765";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;500.94;1
1;"L1V20780";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;1652.20;1
1;"L1V20782";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;543.12;1
1;"L1P20781";1;1;0;0;0;0;0;"V";"5.102";"S";"";"5";"M";"55";0;0;0;0;969.80;1
1;"L1P20774";1;1;0;26.92;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";863.44;0;0;0;0;1
1;"L1V20784";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;537.80;1
1;"L1P20778";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;731.54;1
1;"L1P20783";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;675.54;1
1;"L1P20775";1;1;0;0;0;0;0;"V";"5.102";"S";"";"5";"M";"55";0;0;1365.27;0;0;1
1;"L1V20785";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;320.38;1
1;"L1P20786";1;1;0;53.50;0;0;0;"V";"6.102";"S";"S";"5";"M";"55";0;0;0;0;888.10;1
1;"L1P20779";1;1;0;0;0;0;0;"V";"5.102";"S";"";"5";"M";"55";0;0;0;0;1837.90;1
1;"L1V20789";1;1;0;0.00;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;497.94;1
1;"L1P20788";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;307.20;0;0;1
1;"L1V20791";1;1;0;0.00;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;497.94;1
1;"L1V20792";1;1;0;0.00;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;497.94;1
1;"L1P20793";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;247.52;1
1;"L1V20794";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;2879.10;1
1;"L1P20799";1;1;0;0;0;0;0;"V";"5.102";"S";"";"5";"M";"55";0;0;0;0;2808.50;1
1;"L1V20790";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;871.10;1
1;"L1V20798";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;859.10;1
1;"L1V20795";1;1;0;0;0;0;0;"V";"5.102";"C";"S";"1";"V";"55";101.39;0;0;0;0;1
1;"L1V20796";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;574.10;1
1;"L1P20795";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;104.39;1
1;"L1P20698";1;1;0;117.29;0;0;0;"V";"6.102";"S";"S";"5";"V";"55";0;0;0;0;1887.50;1
1;"L1P20769";1;1;0;121.28;0;0;0;"V";"6.102";"S";"S";"5";"M";"55";0;0;0;0;2000.08;1
1;"L1P20817";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;16248.84;1
1;"L1P20805";1;1;0;0;0;0;0;"V";"5.102";"S";"";"5";"M";"55";0;0;0;0;680.40;1
1;"L1P20812";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;669.29;1
1;"L1V20810";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;1593.03;1
1;"L1P20814";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;3208;1
1;"L1V20813";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;263.92;1
1;"L1P20818";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;20415.72;1
1;"L1P20811";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;522.20;1
1;"L1P20804";1;1;0;0;0;0;0;"V";"5.102";"S";"";"5";"M";"55";0;0;0;0;534.10;1
1;"L1V20808";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;298.17;1
1;"L1V20806";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;248.20;1
1;"L1P20803";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;1686.08;1
1;"L1V20801";1;1;0;0.00;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;497.94;1
1;"L1V20815";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;966.51;1
1;"L1P20819";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;31066.20;1
1;"L1P20820";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;18439.20;1
1;"L1P20821";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;3076.80;1
1;"L1P20822";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;38863.20;1
